,AGE,INCOME,TRAVTIME,BLUEBOOK,CAR_AGE,YOJ,TGT_CLAIM_FLAG
82,3.4965075614664802,10.965997210226247,2.6390573296152584,9.621787551761894,1.6094379124341003,2.3468869192875164,1
83,3.7376696182833684,10.398092326774568,4.143134726391533,9.98460660382092,2.6390573296152584,2.1972245773362196,0
84,3.8501476017100584,10.707840631169418,3.912023005428146,9.460320577243952,2.302585092994046,2.3978952727983707,1
85,3.7612001156935624,10.965997210226247,3.258096538021482,9.030016817844901,1.9459101490553132,2.3468869192875164,0
86,3.9512437185814275,11.141745834828614,3.58351893845611,9.623773649733524,2.302585092994046,2.1972245773362196,0
87,3.7612001156935624,11.794798195825763,2.0794415416798357,10.313940202155331,0.0,2.3978952727983707,0
88,4.1588830833596715,10.365269980122788,3.1354942159291497,9.59014573330377,0.0,2.70805020110221,1
89,4.189654742026425,11.480712142605578,3.1354942159291497,9.32188174670909,2.772588722239781,2.833213344056216,0
90,3.5553480614894135,11.94844763304596,3.295836866004329,9.925738161470948,0.0,1.791759469228055,0
91,3.9512437185814275,11.066857088419516,3.4965075614664802,8.974618038455112,1.6094379124341003,1.9459101490553132,1
92,3.9512437185814275,11.281598520848,3.1354942159291497,9.48417703760591,0.0,2.3978952727983707,0
93,4.007333185232471,11.591292924044241,2.8903717578961645,9.41897923708751,2.70805020110221,2.70805020110221,0
94,3.258096538021482,10.88264040116691,3.332204510175204,9.94846091817886,2.0794415416798357,2.0794415416798357,1
95,4.110873864173311,10.642014325968784,3.5553480614894135,9.946068000071246,3.044522437723423,2.833213344056216,0
96,3.713572066704308,11.747744590721936,3.5263605246161616,10.394824499718256,2.8903717578961645,2.0794415416798357,1
97,3.6888794541139363,11.232099833314933,3.970291913552122,9.47654341275084,1.791759469228055,2.1972245773362196,0
98,3.9512437185814275,11.250963119722385,3.784189633918261,9.880218925596774,2.3978952727983707,2.772588722239781,0
99,4.060443010546419,11.920734490622847,3.044522437723423,10.09575944018325,2.833213344056216,2.0794415416798357,0
100,3.9512437185814275,11.39143556738252,2.6390573296152584,9.520028524690579,2.833213344056216,2.0794415416798357,0
101,3.6375861597263857,10.534227272967456,3.58351893845611,8.567886305731756,0.0,2.4849066497880004,1
102,3.713572066704308,10.058095270762568,2.302585092994046,8.978408314628894,0.0,2.70805020110221,1
103,3.6109179126442243,10.675676940436027,3.367295829986474,10.070695471520034,2.302585092994046,2.772588722239781,0
104,3.871201010907891,10.79419377419745,3.1780538303479458,9.325453179076687,0.0,2.302585092994046,0
105,3.8501476017100584,11.070677070768497,3.258096538021482,10.130623125119875,2.1972245773362196,2.4849066497880004,0
106,3.8918202981106265,10.892377976824626,1.6094379124341003,9.422220731011683,0.0,2.4849066497880004,0
107,3.713572066704308,9.43675855582405,1.6094379124341003,8.922658299524402,0.0,1.791759469228055,0
108,3.828641396489095,11.561620386508986,3.6888794541139363,9.685331542732957,1.9459101490553132,2.302585092994046,0
109,3.8918202981106265,11.406987004556724,3.6109179126442243,9.806976652155285,2.1972245773362196,1.791759469228055,0
110,4.127134385045092,11.587420505060633,3.9889840465642745,9.823903073193286,2.70805020110221,1.791759469228055,0
111,3.58351893845611,10.137847959055502,3.6375861597263857,9.320091235935301,0.0,2.4849066497880004,0
112,3.8501476017100584,9.828171158226679,3.1780538303479458,9.457200449907708,2.6390573296152584,2.3978952727983707,0
113,3.9318256327243257,10.823092785378114,3.4657359027997265,9.360483030405902,0.0,2.1972245773362196,0
114,3.828641396489095,11.210089144746771,3.7612001156935624,9.915416123401402,2.772588722239781,2.0794415416798357,0
115,3.912023005428146,11.202902346160954,4.0943445622221,9.903987427577778,2.0794415416798357,2.6390573296152584,0
116,3.7612001156935624,10.816753715008234,3.5553480614894135,9.482654967296842,2.995732273553991,2.70805020110221,1
117,3.6635616461296463,9.39715183404299,3.332204510175204,9.66523036341187,0.0,2.772588722239781,1
118,3.7612001156935624,10.782782294723557,3.912023005428146,9.583970756564328,0.0,2.6390573296152584,0
119,4.0943445622221,11.276392676537002,3.6888794541139363,9.920836190870741,2.70805020110221,2.8903717578961645,1
120,4.007333185232471,10.965997210226247,3.4965075614664802,8.85366542803745,0.0,2.3468869192875164,0
121,3.6888794541139363,11.276113930890599,3.58351893845611,8.612503371220562,2.302585092994046,2.302585092994046,0
122,3.6635616461296463,11.25318276120769,3.8918202981106265,9.166388484447,2.5649493574615367,1.791759469228055,0
123,3.6375861597263857,10.159485440721285,3.367295829986474,9.046644279305394,2.4849066497880004,2.6390573296152584,0
124,3.7376696182833684,10.771847750652734,3.4339872044851463,9.387649386946594,2.8903717578961645,2.4849066497880004,0
125,3.7376696182833684,11.721101560682651,2.772588722239781,10.123827176517604,2.6390573296152584,2.302585092994046,0
126,3.8918202981106265,10.001475960864331,3.1780538303479458,9.998343083548807,0.0,2.0794415416798357,0
127,3.58351893845611,10.834666896904034,3.258096538021482,9.227197489042606,2.6390573296152584,2.4849066497880004,0
128,3.5263605246161616,10.067772421843932,3.5553480614894135,9.407550541263888,1.9459101490553132,2.302585092994046,0
129,3.8918202981106265,10.965997210226247,3.367295829986474,9.804219550877459,0.0,2.3468869192875164,0
130,3.9512437185814275,10.48097132444235,3.6635616461296463,8.706159290928861,0.0,2.4849066497880004,0
131,4.007333185232471,10.922497314414658,3.8066624897703196,10.236023480621535,2.6390573296152584,2.6390573296152584,0
132,3.6888794541139363,10.470504455951861,3.4011973816621555,9.18399639663658,0.0,2.4849066497880004,0
133,3.6888794541139363,10.78035114995359,3.044522437723423,9.80477157959697,2.0794415416798357,2.70805020110221,0
134,3.8066624897703196,11.080094298798874,3.044522437723423,9.432683603119623,2.302585092994046,2.4849066497880004,0
135,4.382026634673881,11.489820591255132,2.6390573296152584,9.675331459398373,2.302585092994046,3.1354942159291497,0
136,3.871201010907891,10.586912626197837,3.871201010907891,9.04310445260027,0.0,2.302585092994046,0
137,3.6888794541139363,10.815368575921584,3.9512437185814275,9.259130536145614,0.0,2.3978952727983707,0
138,3.258096538021482,10.412802035103168,3.6109179126442243,8.94767606249969,2.772588722239781,2.1972245773362196,1
139,3.8066624897703196,11.016084925770901,3.4339872044851463,10.096584182498042,2.8903717578961645,2.3978952727983707,0
140,3.828641396489095,10.192306478524971,3.7612001156935624,9.621124641561947,0.0,1.9459101490553132,0
141,3.7376696182833684,11.822936382905073,3.8066624897703196,9.484937204879309,2.833213344056216,2.4849066497880004,1
142,3.58351893845611,11.160711982466704,4.007333185232471,9.613135251528469,1.3862943611198906,1.9459101490553132,0
143,3.8066624897703196,10.076305761898272,2.1972245773362196,10.449004416092048,0.0,2.70805020110221,0
144,3.9512437185814275,11.658868266420468,3.332204510175204,9.983222520554982,2.3978952727983707,2.3978952727983707,0
145,3.713572066704308,10.921684842016592,2.833213344056216,10.354244649836,0.0,2.0794415416798357,0
146,3.58351893845611,10.22893495265826,3.6109179126442243,9.332558004700433,1.9459101490553132,2.6390573296152584,0
147,4.02535169073515,10.965997210226247,3.367295829986474,10.236023480621535,2.1972245773362196,2.3468869192875164,0
148,3.970291913552122,10.965997210226247,3.5263605246161616,7.313220387090301,1.9459101490553132,2.3468869192875164,0
149,3.6635616461296463,10.40232156344974,2.4849066497880004,7.313220387090301,1.9459101490553132,2.4849066497880004,1
150,3.6375861597263857,10.408828161071545,3.4339872044851463,9.352707613263105,2.1972245773362196,2.3978952727983707,0
151,3.8066624897703196,10.965997210226247,3.58351893845611,9.711721536914174,0.0,2.3468869192875164,1
152,3.828641396489095,10.109484945015367,4.290459441148391,9.054855469135788,2.1972245773362196,2.6390573296152584,0
153,3.7612001156935624,10.39040975222056,3.8918202981106265,8.66561319653451,1.6094379124341003,2.772588722239781,0
154,3.9889840465642745,10.965997210226247,3.044522437723423,9.842675413139371,2.1972245773362196,2.3468869192875164,0
155,4.110873864173311,10.971846798033217,3.6109179126442243,9.504501410525673,0.0,2.302585092994046,0
156,3.912023005428146,11.202425022437767,3.6375861597263857,9.837347750031583,2.9444389791664403,1.9459101490553132,0
157,4.127134385045092,10.006991345550789,3.1780538303479458,9.791438048727505,0.0,2.4849066497880004,1
158,3.970291913552122,11.342670809394411,3.58351893845611,9.203315757039219,1.6094379124341003,2.70805020110221,1
159,3.9889840465642745,11.58810714620628,3.8066624897703196,10.20433261151419,1.791759469228055,2.70805020110221,0
160,3.970291913552122,10.873489652898783,3.713572066704308,10.092453652048752,2.5649493574615367,2.5649493574615367,0
161,3.6635616461296463,10.996836011529139,3.7376696182833684,8.918650278126863,0.0,2.4849066497880004,0
162,3.6375861597263857,11.414728121316559,3.6375861597263857,9.52806656577634,2.70805020110221,2.4849066497880004,0
163,3.7376696182833684,10.672993741194823,3.871201010907891,9.212338374638856,0.0,2.302585092994046,1
164,3.4339872044851463,10.330485815856711,3.713572066704308,9.467305471765902,1.9459101490553132,2.6390573296152584,1
165,3.713572066704308,10.965997210226247,2.8903717578961645,10.376299734103902,2.833213344056216,2.3468869192875164,0
166,3.871201010907891,11.346032276453492,3.5553480614894135,9.619797501353885,2.302585092994046,2.302585092994046,0
167,3.8918202981106265,10.987798056493379,2.8903717578961645,9.4181672191785,0.0,2.5649493574615367,0
168,3.8066624897703196,11.619696984693451,3.828641396489095,10.110501721920453,2.302585092994046,2.833213344056216,1
169,3.8501476017100584,11.313242059754408,3.2188758248682006,9.574288799881414,0.0,2.302585092994046,0
170,3.713572066704308,11.489656838030873,3.7612001156935624,10.17542126801977,1.791759469228055,2.302585092994046,0
171,3.970291913552122,11.644725359416602,3.2188758248682006,10.039765170828677,2.0794415416798357,2.70805020110221,0
172,3.9318256327243257,11.297514440464237,3.295836866004329,10.154246270883311,0.0,2.5649493574615367,0
173,3.9318256327243257,11.45453334925651,3.784189633918261,8.83927669058535,0.0,2.4849066497880004,0
174,3.970291913552122,10.138124797561552,3.4339872044851463,9.536040511615484,1.9459101490553132,2.5649493574615367,1
175,3.4339872044851463,10.170150257763833,4.060443010546419,9.548953173096507,1.6094379124341003,2.6390573296152584,1
176,3.4657359027997265,10.340289815953332,2.1972245773362196,8.961879012677683,2.0794415416798357,2.5649493574615367,1
177,3.8918202981106265,11.40324451856682,3.1354942159291497,8.764053269347762,3.1354942159291497,2.70805020110221,0
178,3.912023005428146,11.413834145659244,3.6888794541139363,10.054490426072656,2.8903717578961645,2.6390573296152584,0
179,3.8066624897703196,11.042073475969097,3.6635616461296463,9.412464556066316,0.0,2.4849066497880004,0
180,3.828641396489095,11.596356272699,3.6635616461296463,9.398478314091577,2.833213344056216,1.6094379124341003,0
181,3.8501476017100584,11.459250389023147,3.7612001156935624,9.955605506798234,2.5649493574615367,2.4849066497880004,0
182,3.7612001156935624,11.18936747927995,3.6888794541139363,10.051476430249577,1.9459101490553132,2.772588722239781,0
183,3.713572066704308,11.298716877713598,3.367295829986474,10.184145010050944,2.0794415416798357,2.4849066497880004,0
184,3.6635616461296463,9.85303600904003,3.091042453358316,9.301094735244646,2.0794415416798357,2.3978952727983707,0
185,3.8918202981106265,10.965997210226247,4.007333185232471,9.893942139692596,0.0,2.3468869192875164,0
186,4.07753744390572,11.690083714807303,3.258096538021482,10.091211158619078,2.772588722239781,2.4849066497880004,1
187,3.8066624897703196,10.517239732281821,3.4657359027997265,8.732304571033183,0.0,2.5649493574615367,0
188,3.5263605246161616,10.224882408848067,3.6375861597263857,9.413281215972873,1.6094379124341003,2.5649493574615367,0
189,3.4965075614664802,11.364274633213537,4.394449154672439,9.504501410525673,1.6094379124341003,2.3978952727983707,0
190,3.9512437185814275,10.651477968978583,4.110873864173311,10.01144469404122,2.4849066497880004,2.4849066497880004,0
191,3.6109179126442243,11.661716091055238,3.6888794541139363,9.72913416539135,2.1972245773362196,2.3978952727983707,0
192,3.6375861597263857,11.439461900525867,4.04305126783455,9.623773649733524,1.3862943611198906,2.0794415416798357,0
193,3.58351893845611,10.300281844196661,3.4657359027997265,8.995908761263994,1.9459101490553132,1.9459101490553132,0
194,3.9318256327243257,8.208764045819667,1.6094379124341003,9.32188174670909,0.0,2.4849066497880004,0
195,3.6635616461296463,11.024676395383143,1.791759469228055,9.988288154228593,2.4849066497880004,2.70805020110221,1
196,3.9318256327243257,10.378447628282094,3.828641396489095,7.8632667240095735,1.791759469228055,2.5649493574615367,0
197,3.6888794541139363,9.909767790493278,1.6094379124341003,9.019179866515024,0.0,2.6390573296152584,0
198,3.9889840465642745,10.709561551951284,4.418840607796598,10.317581987342347,2.1972245773362196,2.3978952727983707,1
199,3.5263605246161616,10.999229057779218,4.02535169073515,9.294681520409934,2.5649493574615367,2.6390573296152584,0
200,3.713572066704308,11.21211762529952,3.9318256327243257,9.472704636443673,2.4849066497880004,2.6390573296152584,0
201,3.58351893845611,11.292976804552538,2.1972245773362196,9.60642831827175,2.70805020110221,2.3978952727983707,0
202,4.007333185232471,8.715059959545654,3.332204510175204,10.033199159057785,0.0,2.6390573296152584,0
203,3.8066624897703196,10.965997210226247,3.295836866004329,9.568014816247999,2.3978952727983707,2.3468869192875164,0
204,3.8066624897703196,10.311781987654452,3.784189633918261,8.881836305004146,2.0794415416798357,2.4849066497880004,1
205,3.912023005428146,11.292789885170324,2.833213344056216,9.583282288378786,2.3978952727983707,2.3978952727983707,0
206,3.784189633918261,10.739435531727745,3.367295829986474,9.260082463870997,0.0,2.70805020110221,1
207,4.007333185232471,10.927250568714278,3.7612001156935624,10.218298292376161,2.5649493574615367,2.4849066497880004,0
208,3.784189633918261,10.383348686544645,4.219507705176107,10.0190458931704,0.0,2.0794415416798357,1
209,3.912023005428146,10.981250666468277,2.5649493574615367,9.49702194409438,2.0794415416798357,2.1972245773362196,0
210,4.0943445622221,11.250248151508014,3.5263605246161616,8.974618038455112,2.6390573296152584,2.70805020110221,0
211,3.6888794541139363,10.792201516640048,2.9444389791664403,9.245707515813473,1.3862943611198906,2.4849066497880004,0
212,4.04305126783455,11.27202519206676,3.7376696182833684,9.66523036341187,2.0794415416798357,1.791759469228055,0
213,3.8501476017100584,11.291093553080815,3.367295829986474,9.561701221091147,2.4849066497880004,2.4849066497880004,0
214,4.1588830833596715,11.027133858923879,3.713572066704308,8.942460926820582,2.1972245773362196,2.5649493574615367,1
215,3.5263605246161616,11.56697794928981,4.31748811353631,8.575462099540212,2.995732273553991,2.1972245773362196,1
216,3.9512437185814275,11.902708245676285,3.7612001156935624,8.809862805379057,2.833213344056216,1.791759469228055,0
217,3.713572066704308,11.273080721932608,3.4965075614664802,9.50822026940441,1.0986122886681098,2.302585092994046,0
218,3.9889840465642745,11.568946565648009,1.6094379124341003,9.768812649209526,2.8903717578961645,2.3978952727983707,0
219,3.7376696182833684,11.279542165925827,3.332204510175204,9.47424191576256,0.0,2.3978952727983707,0
220,3.9318256327243257,10.925452750780426,2.8903717578961645,9.405907155520158,2.6390573296152584,2.302585092994046,0
221,3.970291913552122,11.032661376786582,3.4965075614664802,9.329899607033822,2.6390573296152584,2.0794415416798357,1
222,3.5553480614894135,9.529521111487334,3.295836866004329,8.948975607841776,0.0,2.3978952727983707,0
223,3.9889840465642745,11.392654336576648,4.143134726391533,9.90797745780898,2.6390573296152584,2.5649493574615367,1
224,3.912023005428146,7.884952945759814,4.143134726391533,9.257223957875032,2.3978952727983707,2.5649493574615367,1
225,3.367295829986474,10.841970211916781,3.6888794541139363,9.256269303864583,2.1972245773362196,2.3978952727983707,0
226,3.4657359027997265,9.99624903261744,3.5263605246161616,8.891511570527564,0.0,2.6390573296152584,0
227,3.784189633918261,10.965997210226247,3.332204510175204,9.560292770154089,2.0794415416798357,2.3468869192875164,0
228,3.6375861597263857,11.337821796434746,3.332204510175204,9.532423871145296,2.302585092994046,2.6390573296152584,0
229,3.6109179126442243,11.47405988874836,3.8918202981106265,9.498522319469615,2.302585092994046,2.6390573296152584,0
230,4.007333185232471,9.788076701024801,3.4657359027997265,9.498522319469615,2.0794415416798357,2.6390573296152584,0
231,3.9318256327243257,11.04920604863151,4.430816798843313,8.697846691109495,2.302585092994046,2.6390573296152584,0
232,3.7376696182833684,11.128585638477013,3.8066624897703196,9.371608519572305,2.4849066497880004,2.4849066497880004,1
233,3.8066624897703196,10.127910285348719,3.5263605246161616,8.716044050161402,0.0,1.3862943611198906,1
234,3.871201010907891,10.645615355317695,3.1354942159291497,9.210340371976184,2.6390573296152584,2.6390573296152584,0
235,3.9889840465642745,11.409219135946534,2.833213344056216,9.674703121331833,2.302585092994046,2.0794415416798357,0
236,3.871201010907891,10.027164297229726,3.4011973816621555,9.72495879398087,2.1972245773362196,2.4849066497880004,0
237,3.912023005428146,10.965997210226247,3.4657359027997265,8.513185170018698,0.0,2.3468869192875164,0
238,3.5553480614894135,11.189809633129057,3.8066624897703196,9.50599061407714,2.302585092994046,2.1972245773362196,0
239,3.367295829986474,11.209682954400392,3.2188758248682006,10.014134072623191,0.0,2.0794415416798357,1
240,3.8066624897703196,10.965997210226247,3.4965075614664802,8.699514748210191,0.0,2.3468869192875164,1
241,3.8066624897703196,11.18399074972698,3.784189633918261,9.477309402830421,0.0,2.833213344056216,0
242,3.9318256327243257,11.670065956566924,3.1354942159291497,9.919360901692418,2.0794415416798357,2.3978952727983707,0
243,3.9512437185814275,10.526614548389263,3.332204510175204,8.809862805379057,0.0,2.5649493574615367,0
244,3.6888794541139363,10.824248279081734,2.772588722239781,9.53097354456765,1.6094379124341003,1.9459101490553132,0
245,3.713572066704308,11.607844659258769,3.912023005428146,10.29112807573174,2.8903717578961645,2.5649493574615367,1
246,3.784189633918261,10.69514433474214,2.3978952727983707,8.68270762989381,2.0661449377827945,2.6390573296152584,0
247,3.912023005428146,9.029417836095936,3.6635616461296463,9.63756697186586,1.6094379124341003,2.3978952727983707,0
248,3.6375861597263857,9.257796313132479,3.4965075614664802,8.756210091886738,1.6094379124341003,2.6390573296152584,1
249,3.58351893845611,10.412832080020321,4.219507705176107,9.591512787515303,2.302585092994046,2.4849066497880004,0
250,4.127134385045092,10.425638798632033,3.258096538021482,10.063478288845069,2.70805020110221,2.4849066497880004,1
251,3.8501476017100584,11.244549164376261,3.367295829986474,9.536040511615484,1.9459101490553132,1.9459101490553132,0
252,3.8501476017100584,11.884192425698416,3.091042453358316,10.090796650841122,0.0,1.9459101490553132,0
253,3.828641396489095,11.28120776043588,1.6094379124341003,8.716044050161402,1.791759469228055,2.0794415416798357,0
254,3.58351893845611,9.947073723199049,3.6635616461296463,8.536995818712418,1.9459101490553132,2.5649493574615367,1
255,3.4965075614664802,10.965997210226247,3.295836866004329,9.226213721132472,0.0,2.3468869192875164,0
256,3.5553480614894135,9.769556079890267,3.9512437185814275,9.869930769007285,0.0,2.302585092994046,1
257,3.8066624897703196,11.454501544832512,4.007333185232471,8.847934753328465,2.6390573296152584,2.6390573296152584,1
258,4.007333185232471,11.189091033813968,3.332204510175204,10.042379551402746,2.3978952727983707,2.6390573296152584,0
259,3.713572066704308,11.965509500239058,3.8066624897703196,9.764800032762235,2.70805020110221,2.5649493574615367,0
260,3.6888794541139363,8.579604451537634,3.4657359027997265,9.206332350578643,0.0,2.5649493574615367,0
